,username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
696,Shaheen17205086,,Thanks to all the #Heartwork .... U made this lockdown bearable.... Love u lays.... ,0,13,3,1277675442476969984,https://twitter.com/Shaheen17205086/status/1277675442476969984,1229384414422949888,2020-06-29 18:48:58+00:00,Mon Jun 29 18:48:58 +0000 2020,#Heartwork,,,
697,ShrayanShrayan,,@PMOIndia No more lockdown please PM ji but gradual opening of the economy soon,0,0,0,1277675404300447744,https://twitter.com/ShrayanShrayan/status/1277675404300447744,1288291002,2020-06-29 18:48:49+00:00,Mon Jun 29 18:48:49 +0000 2020,,@PMOIndia,,
698,WRParulekar,,Completed 3 Week DIGITAL SKILLS: ARTIFICIAL INTELLIGENCE Course by ACCENTURE with 93% score. #accenture #AI #lockdown2020 #lockdowndiaries #learnonline #onlineeducation #onlinelearning #certifications #lifelonglearning #Lockdown_goals #covid19pandemic #covid2019india,0,1,0,1277675363758338048,https://twitter.com/WRParulekar/status/1277675363758338048,499519430,2020-06-29 18:48:39+00:00,Mon Jun 29 18:48:39 +0000 2020,#accenture #AI #lockdown2020 #lockdowndiaries #learnonline #onlineeducation #onlinelearning #certifications #lifelonglearning #Lockdown_goals #covid19pandemic #covid2019india,,,
699,rajeshkshitij,,"#TamilNadu - Lockdown has been extended in state till July 31. Complete lockdown to remain in place till July 5 in Madurai &amp; Greater Chennai Police limits including Chennai, Kanchipuram, Chengalpattu &amp; Thiruvalluvar - State Govt #COVID19 #coronavirus @News18MP @News18CG",0,0,0,1277675342119833600,https://twitter.com/rajeshkshitij/status/1277675342119833600,170642110,2020-06-29 18:48:34+00:00,Mon Jun 29 18:48:34 +0000 2020,#TamilNadu #COVID19 #coronavirus,@News18MP @News18CG,,
700,SriAlexander007,,"@KTRTRS Dear Sir, if you are in d idea of bringing in lockdown please try to give a thought on the below. Give numbers to each house by Monday, Tuesday, Wednesday...Sunday by dividing 7numbers n allow them only to the super markets, other places to travel.",0,0,0,1277675326122758144,https://twitter.com/SriAlexander007/status/1277675326122758144,2905395788,2020-06-29 18:48:30+00:00,Mon Jun 29 18:48:30 +0000 2020,,@KTRTRS,,
701,sameerchasing,KDMCOfficial,Please try to bring lockdown please my humble request.,0,0,0,1277675197815033856,https://twitter.com/sameerchasing/status/1277675197815033856,2594332502,2020-06-29 18:47:59+00:00,Mon Jun 29 18:47:59 +0000 2020,,,,
702,thedivyamsahni,,"@AJIOLife Am facing issues with FL0152290093 1. 2 items were picked up 3 days back bit no refund credited, usually evwn in lockdown gets credited in 24hrs 2. 3 items I created return then cancelled, but pickup guy came and my mother mistakenly handed him Please assist",0,0,1,1277675174423224321,https://twitter.com/thedivyamsahni/status/1277675174423224321,876268490977452032,2020-06-29 18:47:54+00:00,Mon Jun 29 18:47:54 +0000 2020,,@AJIOLife,,
703,Kuldeep_rawat47,pokhriyal_anita,What's app se sb ho jata hai baki k lie student life me wqt km hai. Twitter lockdown use mr rha hu,0,2,0,1277675130613755904,https://twitter.com/Kuldeep_rawat47/status/1277675130613755904,714187838670168065,2020-06-29 18:47:43+00:00,Mon Jun 29 18:47:43 +0000 2020,,,,
704,leztah,,10.3 million. And counting.,0,0,1,1277675105280069633,https://twitter.com/leztah/status/1277675105280069633,19586841,2020-06-29 18:47:37+00:00,Mon Jun 29 18:47:37 +0000 2020,,,,
705,Arun03118987,MAJORshailendra,"Sir 8 bje sirf modi ji khatarnak cheeze announce krte h like kl se note bnd, kl se lockdown, 4 bje vo saawdhaani ya update dete h... I think this is all about lockdown 2.0 nothing else",0,0,0,1277674969112039426,https://twitter.com/Arun03118987/status/1277674969112039426,1158437489092096001,2020-06-29 18:47:05+00:00,Mon Jun 29 18:47:05 +0000 2020,,,,
706,DangodraAakash,,Agr Pubg Ban hua toh sab ke sab lockdown dekhne aaige bahar.. Most of peoples are busy in pubg. #Jaipubg,0,1,0,1277674967685951488,https://twitter.com/DangodraAakash/status/1277674967685951488,1111236910754811904,2020-06-29 18:47:05+00:00,Mon Jun 29 18:47:05 +0000 2020,#Jaipubg,,,
707,hinasafi,nazuksuratehaal,You are me. 3 sheets khareed ki maine is lockdown main.,0,1,1,1277674883426779137,https://twitter.com/hinasafi/status/1277674883426779137,28337813,2020-06-29 18:46:44+00:00,Mon Jun 29 18:46:44 +0000 2020,,,,
708,watstrendingnw,,NGT seeks report on sand mining during lockdown - http://tinyurl.com/y7w38kbf,0,0,0,1277674864132763648,https://twitter.com/watstrendingnw/status/1277674864132763648,1003561646759899136,2020-06-29 18:46:40+00:00,Mon Jun 29 18:46:40 +0000 2020,,,,http://tinyurl.com/y7w38kbf
709,BunnyPunia,,Elder one wanted her own channel..her own videos. Things kids do in this lockdown period! Five videos down the line I think she's doing good :) Show some support guys ,2,31,6,1277674835624308741,https://twitter.com/BunnyPunia/status/1277674835624308741,47295034,2020-06-29 18:46:33+00:00,Mon Jun 29 18:46:33 +0000 2020,,,,https://m.youtube.com/channel/UC8mSmwrsBi3oXrxJzfBU5MQ
710,sameerchasing,,"@DrSEShinde @CMOMaharashtra @AUThackeray please look into the matter, there are no sanitation facility in bhiwandi covid facility near tata amantra, please please make strict lockdown atleast in KDMC, form 13 june we have see exponentially covid case. Unlock happens 1 june, irony ",0,0,0,1277674803009372170,https://twitter.com/sameerchasing/status/1277674803009372170,2594332502,2020-06-29 18:46:25+00:00,Mon Jun 29 18:46:25 +0000 2020,,@DrSEShinde @CMOMaharashtra @AUThackeray,,
711,shreyansvora1,,"Sir, tomorrow please don't extend lockdown, already financial crunch has been started, day by day it's getting hard to survive, already recession has begun, if you extend lockdown economy will badly screwed @narendramodi @PMOIndia",0,0,1,1277674775704334336,https://twitter.com/shreyansvora1/status/1277674775704334336,2791790421,2020-06-29 18:46:19+00:00,Mon Jun 29 18:46:19 +0000 2020,,@narendramodi @PMOIndia,,
712,2yodoindia,,"Uzbekistan, with a population of over 33 million, reported minimum Covid-19 casualties after it imposed a swift lockdown. In order to revive its tourism industry that suffered a setback in the coronavirus lockdown, the country is offering an amazing deal. #2YoDoINDIA #Uzbekistan",0,0,1,1277674747308806144,https://twitter.com/2yodoindia/status/1277674747308806144,1154365773957087232,2020-06-29 18:46:12+00:00,Mon Jun 29 18:46:12 +0000 2020,#2YoDoINDIA #Uzbekistan,,,
713,neerajlchauhan,ikaveri,"small vendor near my locality, if I say price is more. he answers "" de dena sahab aapko jitna bhi dena hai"". now u cannot do bargaining I have not seen him since lockdown. hope he is safe wherever he is.",0,1,0,1277674691071631361,https://twitter.com/neerajlchauhan/status/1277674691071631361,3066368342,2020-06-29 18:45:59+00:00,Mon Jun 29 18:45:59 +0000 2020,,,,
714,alleyzoned29,,Perfect depiction of lockdown in Maharashtra. ,0,5,0,1277674593579233280,https://twitter.com/alleyzoned29/status/1277674593579233280,994897191293673472,2020-06-29 18:45:35+00:00,Mon Jun 29 18:45:35 +0000 2020,,,,
715,kumarkishor2,,"@narendramodi ji, we, the common people can't understand what kind of strategy and statistics you are maintaining. India is approaching third slot in world #corona meter and you are issuing #unlock2 guideline. Please enforce strict #lockdown again and save the nation.",0,1,0,1277674569516515328,https://twitter.com/kumarkishor2/status/1277674569516515328,350974395,2020-06-29 18:45:30+00:00,Mon Jun 29 18:45:30 +0000 2020,#corona #unlock2 #lockdown,@narendramodi,,
716,PREMKUMARRAJUM1,blitzkreigm,he might shock us with another lockdown most probably,0,0,0,1277674393297092608,https://twitter.com/PREMKUMARRAJUM1/status/1277674393297092608,983321216772661250,2020-06-29 18:44:48+00:00,Mon Jun 29 18:44:48 +0000 2020,,,,
717,ShwetaMulki,ortonioni,Call My Agent on @NetflixIndia is my favourite lockdown watch too ,0,0,1,1277674287621533696,https://twitter.com/ShwetaMulki/status/1277674287621533696,66321446,2020-06-29 18:44:22+00:00,Mon Jun 29 18:44:22 +0000 2020,,@NetflixIndia,,https://twitter.com/ortonioni/status/1277152322712371200
718,njiyer,kaveri_m,Nothing except LOCKDOWN will save Senior Citizens of Blore. @Tejasvi_Surya It's shameful to see deaths of Senior Citizens in BLR South. Pls set up an helpline at your office to support senior citizens in BLR South. U have to make sure that they get good facilities &amp; treatment,0,1,0,1277674253316325376,https://twitter.com/njiyer/status/1277674253316325376,1037878558083952645,2020-06-29 18:44:14+00:00,Mon Jun 29 18:44:14 +0000 2020,,@Tejasvi_Surya,,
719,harishmohaan,,"@rashtrapatibhvn @DrRPNishank @HRDMinistry @PIBHRD @UnivofDelhi @ugc_india Sir, is it not discriminatory? DU in admission advt. asks to submit OBC&amp;EWS certificates issued on and after 31.03.2020 till 04.07.2020, when lockdown, started on 25.03.2020, is still on. How to make? ",0,0,0,1277674247725481984,https://twitter.com/harishmohaan/status/1277674247725481984,3016852590,2020-06-29 18:44:13+00:00,Mon Jun 29 18:44:13 +0000 2020,,@rashtrapatibhvn @DrRPNishank @HRDMinistry @PIBHRD @UnivofDelhi @ugc_india,,
720,ritikamunjal1,,Cant wait for@lockdown independence day! Much Wow #lockdownextension #COVID19 #,0,1,0,1277674205941620737,https://twitter.com/ritikamunjal1/status/1277674205941620737,1273207415748489216,2020-06-29 18:44:03+00:00,Mon Jun 29 18:44:03 +0000 2020,#lockdownextension #COVID19,,,
721,IM_SunilBhavsar,PMOIndia, 1. lockdown will get extend until 31st July 20? 2. Rules changes in COVID unlock situation? 3. News on Chinese propaganda? 4. Subsidies on made in India products to encourage people's? 5. ...........Shocking news??? ,0,0,0,1277674108482813952,https://twitter.com/IM_SunilBhavsar/status/1277674108482813952,891356478522523652,2020-06-29 18:43:40+00:00,Mon Jun 29 18:43:40 +0000 2020,,,,
722,akshaynatarajan,nramind,Agree with Ram. The 5 day total lockdown extension in Chennai is nothing but a farce ,0,1,0,1277674107924963328,https://twitter.com/akshaynatarajan/status/1277674107924963328,140371278,2020-06-29 18:43:40+00:00,Mon Jun 29 18:43:40 +0000 2020,,,,https://twitter.com/nramind/status/1277603759032463361
723,jagganeeraj,,Lockdown Lasagne #FoodPhotography #HomeMade https://www.instagram.com/p/CCB4vRqBa0R/?igshid=2w6std6nore7,0,0,0,1277674026043875328,https://twitter.com/jagganeeraj/status/1277674026043875328,121648124,2020-06-29 18:43:20+00:00,Mon Jun 29 18:43:20 +0000 2020,#FoodPhotography #HomeMade,,,https://www.instagram.com/p/CCB4vRqBa0R/?igshid=2w6std6nore7
724,sheltemilind,,An aerial view of Appa Pada and Kranti Nagar slum COVID-19 hotspots during the ongoing nationwide lockdown at Malad in Mumbai. #COVID19 #Corona #PhotographyIsArt #photographyeveryday #photojournalist #worldphotography #mumbaislum #mumbailife #lockdownextended #IndiaTodayMagazine,0,2,0,1277674006573801472,https://twitter.com/sheltemilind/status/1277674006573801472,1258602876,2020-06-29 18:43:15+00:00,Mon Jun 29 18:43:15 +0000 2020,#COVID19 #Corona #PhotographyIsArt #photographyeveryday #photojournalist #worldphotography #mumbaislum #mumbailife #lockdownextended #IndiaTodayMagazine,,,
725,BhaktiChandrani,,LifeTime Lockdown All application Indian government Declared All Chinese App band #Indian #india #news #indianews #government #band,0,6,0,1277673969664110592,https://twitter.com/BhaktiChandrani/status/1277673969664110592,1255944192959840258,2020-06-29 18:43:07+00:00,Mon Jun 29 18:43:07 +0000 2020,#Indian #india #news #indianews #government #band,,,
726,ashok02chauhan,Harshit82035413,"Absolutely correct, but think in a big picture. We should survive first and other priorities will come. So we have to understand the scenario for this time. And I feel every JEE/NEET aspirant is enough adult to understand this #Wisdom #support #COVID19India #lockdown",0,0,0,1277673898948079620,https://twitter.com/ashok02chauhan/status/1277673898948079620,188010977,2020-06-29 18:42:50+00:00,Mon Jun 29 18:42:50 +0000 2020,#Wisdom #support #COVID19India #lockdown,,,
727,CBhattacharji,ndtv,"30th of June is the 98th day of the #lockdown, beginning March 25th. That's 26.78% of 2020. ",2,2,1,1277673882170736641,https://twitter.com/CBhattacharji/status/1277673882170736641,59352420,2020-06-29 18:42:46+00:00,Mon Jun 29 18:42:46 +0000 2020,#lockdown,,,https://twitter.com/ndtv/status/1277661659985842178
728,ps45685,,"""Lockdown"" and UnLock Reverse Better and Defective to Prevent Increased Infections of Corona in America ""D0WN LOCK"" means - ps ""Sagar"" Sutradhar",0,0,0,1277673869818638338,https://twitter.com/ps45685/status/1277673869818638338,3056762203,2020-06-29 18:42:43+00:00,Mon Jun 29 18:42:43 +0000 2020,,,,
729,darpanag,PMOIndia,Lockdown extension till 31st july,0,0,0,1277673739778265088,https://twitter.com/darpanag/status/1277673739778265088,57900276,2020-06-29 18:42:12+00:00,Mon Jun 29 18:42:12 +0000 2020,,,,
730,alifnewsin,,NGT seeks report on sand mining during lockdown ,0,0,0,1277673692617637888,https://twitter.com/alifnewsin/status/1277673692617637888,1219620049612181504,2020-06-29 18:42:01+00:00,Mon Jun 29 18:42:01 +0000 2020,,,,https://www.alifnews.in/ngt-seeks-report-on-sand-mining-during-lockdown/
731,biji_biswa,gpsinghassam,"29June 2020 morning I was going back to my home after my night shift and our hospital vehicle was ceased by police in the name of lockdown. This is a kind of harrasment to the hospital staff , doctors and nurses..Is this how we get appreciated after the saving lives of people?",0,3,0,1277673657628626945,https://twitter.com/biji_biswa/status/1277673657628626945,3160722451,2020-06-29 18:41:52+00:00,Mon Jun 29 18:41:52 +0000 2020,,,,
732,vinnnn3003,,Why not zoom in that list? which is minting money from india in this lockdown period,0,0,0,1277673627438116865,https://twitter.com/vinnnn3003/status/1277673627438116865,598083128,2020-06-29 18:41:45+00:00,Mon Jun 29 18:41:45 +0000 2020,,,,
733,Mukeshmangroli4,0NitaAmbani,"We are very happy to have Tiktok banned, but we are unemployed and from Hindu family due to Madam lockdown.",0,1,1,1277673611495534592,https://twitter.com/Mukeshmangroli4/status/1277673611495534592,1245990583400890368,2020-06-29 18:41:41+00:00,Mon Jun 29 18:41:41 +0000 2020,,,,
734,AntoForIndia,MAJORshailendra,"I know we are all reading much into this, but it could also be to address the nation regarding extension/relaxation of lockdown",0,1,0,1277673611197702144,https://twitter.com/AntoForIndia/status/1277673611197702144,75947769,2020-06-29 18:41:41+00:00,Mon Jun 29 18:41:41 +0000 2020,,,,
735,Rohitku41832481,,Sonam Kapoor And Anand Ahuja’s “Lockdown Evenings” Summed Up In A Pic ,0,0,0,1277673601878102016,https://twitter.com/Rohitku41832481/status/1277673601878102016,1240641375093133318,2020-06-29 18:41:39+00:00,Mon Jun 29 18:41:39 +0000 2020,,,,https://rojsamachar.in/sonam-kapoor-and-anand-ahujas-lockdown-evenings-summed-up-in-a-pic/
736,hscelebrities,,Covid-19 news: Leicester faces prolonged lockdown after local outbreak ,0,0,0,1277673553614311431,https://twitter.com/hscelebrities/status/1277673553614311431,33081747,2020-06-29 18:41:27+00:00,Mon Jun 29 18:41:27 +0000 2020,,,,http://www.safetyhealthnews.com/2020/06/29/covid-19-news-leicester-faces-prolonged-lockdown-after-local-outbreak/
737,anupsjaiswal,indie_electric,"You are right. I appreciate the new lockdown but not sure abt the 2km restriction. I understand this govt is trying to fight it hard but honest fact is, this administration is too poorly led for a steady implementation. Their instructions have been too confusion.",0,1,1,1277673531858288640,https://twitter.com/anupsjaiswal/status/1277673531858288640,576967108,2020-06-29 18:41:22+00:00,Mon Jun 29 18:41:22 +0000 2020,,,,
738,DrSudiptoBaner1,,Jio has higher the rate of the recharge pack in this lockdown . First it was free then 84day pack was 399 then it was 555 and now it is 599 ? Is this okay to higher the rate this much and now in lockdown? #MukeshAmbani #NarendraModi #AmitShah,0,0,0,1277673425889136641,https://twitter.com/DrSudiptoBaner1/status/1277673425889136641,1215348957292814337,2020-06-29 18:40:57+00:00,Mon Jun 29 18:40:57 +0000 2020,#MukeshAmbani #NarendraModi #AmitShah,,,
739,PankajNegiii10,,"Ministry of Home Affairs issues new Guidelines for #Unlock2, to be in force upto 31.07.2020. Opens up more activities outside Containment Zones; Strict enforcement of #lockdown in Containment Zones. ",0,0,0,1277673422307225600,https://twitter.com/PankajNegiii10/status/1277673422307225600,868768135989481472,2020-06-29 18:40:56+00:00,Mon Jun 29 18:40:56 +0000 2020,#Unlock2 #lockdown,,,
740,singshaa,,"Now that this lockdown got lifted , I really wan go home to see my friends for a week and dip.",0,0,0,1277673301326942208,https://twitter.com/singshaa/status/1277673301326942208,1110270626336366592,2020-06-29 18:40:27+00:00,Mon Jun 29 18:40:27 +0000 2020,,,,
741,HugOfPeace,aryadimple5,Not lockdown. 144 laga do. People are roaming around Sindhubhavan like there is nothing! One should go out for essential work only. ,0,1,0,1277673280766279680,https://twitter.com/HugOfPeace/status/1277673280766279680,60590674,2020-06-29 18:40:22+00:00,Mon Jun 29 18:40:22 +0000 2020,,,,https://twitter.com/aryadimple5/status/1277639385861648390
